eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1001.0,-150.1,2026,0.0024320076,0.020263672,1.3494712,-0.0009093998,2.4391544,0.0023133158683776855,1400,2867200,1406.7045266140049,2867200
1001.0,-150.1,2019,0.00018026966,0.0,1.3388042,0.00042359217,2.6035116,0.014608979225158691,1410,2887680,1416.7592900559976,2887680
1001.0,-150.1,2016,5.992901e-05,0.0,1.3432634,-2.1228043e-05,2.6327782,0.027987003326416016,1420,2908160,1426.9880424089934,2908160
1001.0,-150.1,2041,0.00012214083,0.0,1.3408921,0.0001387533,2.6319232,0.03625905513763428,1430,2928640,1437.1087625319924,2928640
1001.0,-150.1,2042,5.157571e-05,0.0,1.3423083,-3.0472234e-05,2.5992277,0.08972233533859253,1440,2949120,1447.1748230550002,2949120
1001.0,-150.1,2042,8.252889e-05,0.0,1.3422644,-0.00018390619,2.4270692,0.07754087448120117,1450,2969600,1457.2572565059963,2969600
1001.0,-150.1,2027,0.00016593852,0.0,1.3435366,-0.00025700597,2.390373,0.13284999132156372,1460,2990080,1467.3616822500044,2990080
1001.0,-150.1,1956,0.00023134844,0.0,1.3423972,-0.0005720837,2.5246363,0.19885653257369995,1470,3010560,1477.6434925310023,3010560
1001.0,-150.1,1946,0.00056178955,0.00024414062,1.3385957,-0.00064123224,2.521204,0.11315363645553589,1480,3031040,1488.1289317089977,3031040
1001.0,-150.1,2019,0.00012485826,0.0,1.3376954,-0.00028829038,2.559173,0.16680908203125,1490,3051520,1498.3346592440066,3051520
1001.0,-150.1,2055,0.0002474168,0.0,1.3380768,-0.00025537497,2.2183747,0.24251419305801392,1500,3072000,1508.5929476059973,3072000
1001.0,-150.1,2028,0.00015451538,0.0,1.3364077,5.8559817e-06,2.3502853,0.31163376569747925,1510,3092480,1518.6858579289983,3092480
1001.0,-150.1,2038,1.3789499e-05,0.0,1.3373189,-2.6481634e-05,3.3006065,0.22775816917419434,1520,3112960,1528.7830141500017,3112960
1001.0,-150.1,2025,5.234992e-05,0.0,1.3383769,2.2883207e-05,2.508578,0.2792767286300659,1530,3133440,1538.9117749040015,3133440
1001.0,-150.1,1965,0.00016178541,0.0,1.3419232,0.000232891,2.7235732,0.1395530104637146,1540,3153920,1549.3494700220035,3153920
1001.0,-150.1,1951,1.5253562e-05,0.0,1.3416967,2.149574e-05,2.5250378,0.43218177556991577,1550,3174400,1559.8666839999933,3174400
1001.0,-150.1,2021,0.0002499727,0.0,1.3401716,-0.00049240934,2.0827856,0.5667992234230042,1560,3194880,1570.085094103997,3194880
1001.0,-150.1,2020,0.00010095308,0.0,1.3413117,-6.635551e-05,2.6826394,0.3405945301055908,1570,3215360,1580.156934173996,3215360
1001.0,-150.1,2021,8.138777e-05,0.0,1.3407973,-0.0001737478,3.1664157,0.4341287612915039,1580,3235840,1590.2783939789952,3235840
1001.0,-150.1,2032,6.136829e-05,0.0,1.3372694,-0.00013708085,2.577899,0.49074167013168335,1590,3256320,1600.3898401780025,3256320
1001.0,-150.1,2023,5.6566776e-05,0.0,1.3344432,-6.0790495e-05,2.5257704,0.5754190981388092,1600,3276800,1610.5016739120038,3276800
1001.0,-150.1,2034,1.4062318e-05,0.0,1.3331099,1.3199882e-05,1.8870296,0.8667337000370026,1610,3297280,1620.627152978006,3297280
1001.0,-150.1,1950,4.015858e-05,0.0,1.3350772,0.00012359078,1.1619822,0.8862747624516487,1620,3317760,1630.8393853379966,3317760
1001.0,-150.1,2036,0.00016338807,0.0,1.3340223,-0.0004878777,1.8246096,0.4459996223449707,1630,3338240,1640.9787632920052,3338240
1001.0,-150.1,1990,0.00022335083,0.0,1.3340604,8.0686616e-05,1.3418944,0.7554339021444321,1640,3358720,1651.0672469270066,3358720
1001.0,-150.1,2019,0.000109265486,0.0,1.3341792,-1.0992517e-06,2.167328,0.5601426661014557,1650,3379200,1661.2090411259996,3379200
1001.0,-150.1,1959,4.3209366e-05,0.0,1.3341364,-4.571138e-05,1.8648045,0.8103125542402267,1660,3399680,1671.4818811580044,3399680
1001.0,-150.1,1911,3.161023e-05,0.0,1.3355573,-0.00016838481,2.4963953,0.590050607919693,1670,3420160,1682.003615309004,3420160
1001.0,-150.1,1946,3.628922e-05,0.0,1.3310823,0.00011439831,2.0897498,0.6831461787223816,1680,3440640,1692.4574820039998,3440640
1001.0,-150.1,2038,0.0004504876,0.00024414062,1.3310518,-0.0010733933,2.472633,0.5878006815910339,1690,3461120,1702.824499373004,3461120
1001.0,-150.1,2005,0.00020951226,0.0,1.330613,-0.0003845029,2.5893965,0.781659260392189,1700,3481600,1713.031219491997,3481600
1001.0,-150.1,2030,1.88659e-05,0.0,1.3296359,-0.00017234203,2.7430527,0.43379849195480347,1710,3502080,1723.1367699730035,3502080
1001.0,-150.1,1925,0.0010303737,0.0021972656,1.3297292,-0.0009904073,2.9370108,0.3923812508583069,1720,3522560,1733.9114866330056,3522560
1001.0,-150.1,1983,4.432723e-05,0.0,1.3283868,0.000115423856,1.3864348,0.8551610857248306,1730,3543040,1744.4992703129974,3543040
1001.0,-150.1,2047,0.00011455227,0.0,1.3274685,7.813511e-05,1.5398915,0.7471554279327393,1740,3563520,1754.540920030995,3563520
1001.0,-150.1,2029,3.130628e-05,0.0,1.3352089,2.6011257e-06,2.517858,0.4111611247062683,1750,3584000,1764.6451534630032,3584000
1001.0,-150.1,2016,0.00014335697,0.0,1.3371232,-0.00030254334,4.0450864,0.7695340812206268,1760,3604480,1774.7451640039944,3604480
1001.0,-150.1,1934,0.00033802993,0.0,1.3371518,-0.0004857435,2.6040382,0.7627413421869278,1770,3624960,1785.1216679640056,3624960
1001.0,-150.1,2065,0.0013736087,0.0057373047,1.3418634,0.00028686362,1.4010574,0.8388725370168686,1780,3645440,1795.370097070001,3645440
1001.0,-150.1,2056,5.2992833e-05,0.0,1.3459444,-7.0750684e-06,1.4273878,0.9035342782735825,1790,3665920,1805.4037126860057,3665920
1001.0,-150.1,2020,0.00032209308,0.0,1.345632,0.00045745508,0.7315669,0.8775260150432587,1800,3686400,1815.4157518629945,3686400
1001.0,-150.1,2022,0.00035009795,0.0,1.34623,0.00015663778,1.2362765,0.8657485693693161,1810,3706880,1825.6153945419937,3706880
