ERewMean,EpLenMean,EpRewMean,EpRewOther,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
2.1149797,241.175,510.15,11206.232,13,2346,658.1196029186249,583660,0.0,1.0878905,0.9828629959374666,0.0008905846,0.0047797966,0.0047797966
2.1108716,240.5,507.75,11200.798,12,2358,660.810163974762,586539,0.0,1.0886317,0.9904823778197169,0.0008352275,0.0025689064,0.0025689064
2.1053412,240.825,507.1,11222.727,13,2371,663.5263774394989,589688,0.0,1.0810853,0.9996470091864467,0.00081624347,0.0040324475,0.0040324475
2.128725,241.3,513.65,11231.294,13,2384,666.2246716022491,592832,0.0,1.0795687,0.9998505563708022,0.00096336426,0.0039832597,0.0039832597
2.1392426,241.6,516.8,11250.714,13,2397,668.9269111156464,595963,0.0,1.0815519,0.999874072818784,0.00090967404,0.004070996,0.004070996
2.1293914,241.25,513.75,11238.657,12,2409,671.6311860084534,598854,0.0,1.0740052,0.9915706515312195,0.00097285653,0.004848782,0.004848782
2.1367078,240.825,514.6,11284.485,13,2422,674.3460350036621,601983,0.0,1.0734559,0.9963254833128303,0.00082224765,0.002524954,0.002524954
2.1405761,240.6,515.05,11275.088,13,2435,677.0547602176666,605107,0.0,1.0669233,0.99894376588054,0.0008397629,0.0028911245,0.0028911245
2.1522655,239.925,516.4,11301.205,13,2448,679.7666268348694,608215,0.0,1.062929,0.9995324607007205,0.0009538254,0.0029686873,0.0029686873
2.1702514,239.8,520.4,11293.503,12,2460,682.4724826812744,611093,0.0,1.0716323,0.9998018205515109,0.0008306494,0.0036960384,0.0036960384
2.128925,239.45,509.85,11287.845,13,2473,685.1768782138824,614202,0.0,1.0763621,0.9737409222871065,0.00096873404,0.004688546,0.004688546
2.1113102,239.55,505.9,11353.666,13,2486,687.879946231842,617320,0.0,1.0725331,0.9926298302598298,0.0008621467,0.0037449643,0.0037449643
2.1069803,239.8,505.4,11309.379,13,2499,690.577038526535,620444,0.0,1.0747658,0.9979733456857502,0.0008779482,0.0047715115,0.0047715115
2.1236567,239.75,509.25,11331.986,13,2512,693.2734484672546,623555,0.0,1.0679339,0.9916701884940267,0.000984622,0.0038826426,0.0038826426
2.1501274,240.05,516.15,11311.32,13,2525,695.9896366596222,626681,0.0,1.0668012,0.9996472802304197,0.0009272904,0.0042191185,0.0042191185
2.1531606,239.875,516.5,11307.344,12,2537,698.7015318870544,629559,0.0,1.0610026,0.99982617275964,0.00085634924,0.0033728508,0.0033728508
2.168097,239.925,520.15,11323.473,13,2550,701.4022378921509,632672,0.0,1.0605451,0.9999130251380848,0.0010160115,0.003950768,0.003950768
